"NUM_DAU";"COMM";"SEC_CADASTRE1";"NUM_CADASTRE1";"DESTINATION_PRINCIPALE";"SURF_LOC_CREEE";"SURF_LOC_AVANT";"ETAT_DAU";"DATE_REELLE_AUTORISATION";"DATE_REELLE_DOC";"SUPERFICIE_TERRAIN"
"03207922A0010";"32079";"E";"389";6;1115;17232;2;"2022-10-21";;480391
"03209422A0004";"32094";"AI";"183";8;1392;0;5;"2022-09-15";"2025-10-16";4620
"03210722T1006";"32107";"AT";"275";4;1155;0;2;"2022-05-27";;4260
"03211922E1010";"32119";"AH";"168";4;7832;0;5;"2022-12-15";"2024-08-05";38
"03213222L0020";"32132";"AH";"214";6;1771;4702;5;"2022-10-21";"2022-12-21";17492
"03213222L0023";"32132";"AK";"315";8;1050;0;2;"2022-10-22";;7061
"03230722A0010";"32307";"BE";"1";4;1998;974;5;"2022-12-21";"2024-05-22";20027
"03300321X0128";"33003";"BW";"89";6;1324;0;2;"2022-01-03";;28518
"03300321Z0128";"33003";"BW";"89";6;1192;0;5;"2022-01-03";"2022-09-05";55423
"03301921K0187";"33019";"DM";"24";8;1836;0;2;"2022-03-24";;9154
"03301922K0032";"33019";"DM";"32";8;1053;163;2;"2022-06-09";;3606
"03302322P0006";"33023";"C";"470";4;2079;0;5;"2022-06-09";"2022-10-10";37496
"03303221X0029";"33032";"AN";"193";6;1076;716;5;"2022-01-14";"2023-02-22";6064
"03303222Z0007";"33032";"AO";"196";8;11662;18412;5;"2022-08-10";"2022-09-05";61561
"03303917Z0048";"33039";"AS";"37";4;13360;4002;2;"2022-07-12";;26551
"03304222K0006";"33042";"A";"1084";8;1399;968;5;"2022-04-08";"2022-08-16";22228
"03305622Z0039";"33056";"CM";"40";8;1050;0;5;"2022-11-09";"2022-11-09";135996
"03305622Z0056";"33056";"CB";"231";8;18977;0;5;"2022-11-23";"2023-03-09";274957
"03306319Z0520";"33063";"DL";"58";4;25643;9368;5;"2022-01-24";"2025-04-15";10829
"03306319Z0521";"33063";"DP";"2";4;11435;0;2;"2022-01-24";;4619
"03306319Z0522";"33063";"DL";"35";4;26914;12057;5;"2022-01-24";"2025-04-15";12487
"03306320Z0436";"33063";"BS";"11";3;14452;4319;2;"2022-05-18";;10898
"03306320Z0437";"33063";"BS";"11";3;16025;6420;2;"2022-05-18";;10898
"03306321Z0661";"33063";"BO";"196";3;7516;0;5;"2022-07-12";"2023-12-18";1983
"03306321Z0693";"33063";"AZ";"112";3;2361;0;2;"2022-04-05";;0
"03306321Z0798";"33063";"BW";"347A";3;13912;0;2;"2022-04-26";;13373
"03306321Z0800";"33063";"BN";"17";3;6048;0;5;"2022-09-13";"2023-05-22";2056
"03306321Z0819";"33063";"BW";"102";3;5614;2506;2;"2022-10-24";;2319
"03306321Z0821";"33063";"BX";"428P";3;4492;0;2;"2022-07-08";;1135
"03306322Z0014";"33063";"TC";"39";4;1400;541;2;"2022-05-10";;12563
"03306322Z0088";"33063";"BW";"418";3;15322;0;2;"2022-09-14";;3091
"03306322Z0257";"33063";"TR";"106";3;6806;0;2;"2022-12-02";;12724
"03306322Z0328";"33063";"BZ";"289";3;8319;0;5;"2022-11-08";"2024-12-31";2198
"03306322Z0408";"33063";"TC";"39";4;1400;541;5;"2022-11-23";"2023-03-17";12563
"03307522Z0017";"33075";"BC";"10";3;10897;0;5;"2022-09-22";"2023-07-15";10207
"03309622Z0013";"33096";"AI";"116";8;1535;1064;2;"2022-07-18";;13351
"03312221V1108";"33122";"D";"5007";8;11735;27607;5;"2022-02-11";"2022-05-02";89544
"03312222V1001";"33122";"D";"4651";6;9713;0;5;"2022-02-28";"2022-03-28";19374
"03316521X0028";"33165";"AD";"6";4;1957;5760;5;"2022-01-21";"2022-10-17";20678
"03320022Z0001";"33200";"BA";"57";8;2201;0;2;"2022-04-21";;3117
"03320022Z0008";"33200";"BA";"57";8;2019;0;5;"2022-04-21";"2022-10-11";18700
"03320721F0056";"33207";"AO";"117";4;1100;108;5;"2022-01-19";"2022-03-01";8409
"03320722F0008";"33207";"BD";"279";6;8367;0;2;"2022-06-23";;22572
"03323322J0035";"33233";"ZN";"49";8;1055;2077;2;"2022-12-14";;11415
"03323821R0123";"33238";"AD";"232";4;2747;0;5;"2022-04-12";"2022-04-25";8251
"03323822R0027";"33238";"BO";"142";6;2100;8050;5;"2022-12-13";"2023-01-13";30099
"03324921X0065";"33249";"AR";"142";3;1402;750;2;"2022-03-25";;5240
"0332742200003";"33274";"D";"549";6;4011;7641;5;"2022-04-28";"2022-09-19";41182
"0332742200024";"33274";"D";"1017";3;2369;5691;5;"2022-07-20";"2022-12-05";18196
"03327922P0006";"33279";"A";"1221";4;1939;0;2;"2022-10-31";;23827
"03328121Z0314";"33281";"AE";"529";3;11064;0;5;"2022-06-20";"2023-10-20";15704
"03328122Z0119";"33281";"AB";"32";6;1552;163405;2;"2022-11-15";;639921
"03328122Z0140";"33281";"AC";"584";3;2800;0;5;"2022-11-24";"2022-12-05";8029
"03331821Z1231";"33318";"HH";"27";3;2317;0;2;"2022-09-22";;3809
"03331822Z0050";"33318";"HB";"42";6;1662;2153;5;"2022-10-21";"2023-09-11";7956
"03339321F0072";"33393";"XA";"175";8;2200;3381;5;"2022-02-07";"2022-07-01";11460
"03342221Z0091";"33422";"BM";"30";4;1679;0;2;"2022-02-22";;0
"03342222Z0026";"33422";"BI";"18";8;1801;2600;2;"2022-07-27";;5817
"03343722F0013";"33437";"A";"1976";4;1403;0;2;"2022-10-06";;5492
"03347822F0004";"33478";"D";"248";8;1116;600;2;"2022-06-09";;26457
"03350822P0004";"33508";"0A";"747";6;8000;0;2;"2022-07-07";;63537
"03352922K0133";"33529";"HA";"653";3;1498;0;5;"2022-11-03";"2024-12-03";1403
"03353522X0002";"33535";"AO";"9";6;2445;2389;2;"2022-04-27";;11156
"03353922F0024";"33539";"AW";"34";6;1187;200;2;"2022-10-04";;1988
"03354021S0118";"33540";"AZ";"127";4;3440;2292;5;"2022-08-03";"2023-03-20";13834
"03355022Z0052";"33550";"BK";"331";8;6560;4950;5;"2022-10-13";"2024-01-01";25866
"03402221M0075";"34022";;;6;4005;45610;2;"2022-07-20";;0
"03403122K0024";"34031";"BV";"18";8;2142;0;5;"2022-12-27";"2023-04-11";9358
"03403221T0136";"34032";"AX";"48";8;24683;0;5;"2022-01-27";"2022-06-06";0
"03403222T0108";"34032";"MR";"311";4;3948;0;5;"2022-11-17";"2023-05-22";0
"03403222T0122";"34032";"OZ";"737";3;1847;2875;5;"2022-11-10";"2025-10-13";1670
"03403622C0008";"34036";"AD";"38";3;1420;0;2;"2022-08-02";;4583
"03405722M0041";"34057";"AT";"113";3;1313;352;5;"2022-09-23";"2022-12-05";1330
"03407922C0024";"34079";"BT";"128";3;1628;0;5;"2022-11-04";"2022-11-04";2346
"03408722M0002";"34087";"AN";"47";8;1079;0;2;"2022-06-22";;5306
"03409521M0025";"34095";"BA";"296";4;6249;0;5;"2022-04-07";"2022-09-12";12539
"03409522M0017";"34095";"BA";"290";8;2819;0;2;"2022-09-30";;11558
"03410822V0008";"34108";"CT";"305";4;1567;1302;5;"2022-08-19";"2023-01-16";5712
"03414521M0103";"34145";"CE";"44";4;1018;0;5;"2022-02-28";"2022-03-28";2658
"03414821Z0096";"34148";"BK";"131";3;1100;0;2;"2022-04-27";;1486
"03415421A0099";"34154";"DL";"368";3;6446;0;5;"2022-04-15";"2024-07-08";6955
"03415421A0116";"34154";"DL";"56P";3;3099;0;5;"2022-03-02";"2022-07-25";16205
"03417221M0223";"34172";"SA";"170";3;4139;0;5;"2022-03-02";"2023-03-01";0
"03417221M0271";"34172";"TX";"80";3;2097;0;5;"2022-05-17";"2022-09-05";1666
"03417222M0044";"34172";"SV";"2";3;15869;0;5;"2022-09-15";"2023-10-31";12126
"03417222M0132";"34172";"RV";"151";8;2935;0;5;"2022-12-02";"2023-07-17";4822
"03417222M0157";"34172";"RX";"46";3;4355;0;5;"2022-12-23";"2023-07-03";1072
"03417222M0158";"34172";"MV";"99";3;3088;0;2;"2022-11-29";;3001
"03417222M0159";"34172";"RR";"22";3;8691;74165;2;"2022-11-09";;273039
"03419421C0031";"34194";"AK";"895";4;1780;3284;2;"2022-03-14";;0
"03420921K0010";"34209";"AR";"238";4;1245;0;2;"2022-03-31";;3043
"03427021M0064";"34270";"AT";"185";4;2293;3771;5;"2022-04-22";"2022-09-05";25679
"03429822Z0026";"34298";"AP";"391";6;1313;0;2;"2022-12-13";;14998
"03430021Z0049";"34300";"BT";"32";8;1219;0;5;"2022-01-06";"2022-10-12";5000
"03430022Z0006";"34300";"BT";"463";8;1250;2477;2;"2022-05-24";;12646
"0343012170098";"34301";"AD";"341";4;1169;0;2;"2022-03-08";;4317
"0343012270056";"34301";"AE";"18";8;8848;0;2;"2022-12-09";;12615
"03432422Z0005";"34324";"BK";"22";4;2124;1431;2;"2022-08-29";;9026
"03433322V0027";"34333";"AK";"64";8;1350;2673;5;"2022-10-25";"2023-01-30";11509
"03433622Z0003";"34336";"AW";"439";3;2653;0;2;"2022-07-18";;2038
"03433722V0003";"34337";"AS";"459";8;2197;3199;2;"2022-08-10";;14512
"03500622V0003";"35006";"BM";"597";4;1500;0;2;"2022-06-02";;2000
"03501021B0064";"35010";"ZA";"127";6;6132;6556;5;"2022-03-04";"2022-09-19";29059
"03501222W0060";"35012";"ZD";"653";8;30791;30668;5;"2022-10-07";"2023-12-04";170256
"03501322F1017";"35013";"YC";"174";8;1840;0;2;"2022-06-09";;15001
"03502322B0010";"35023";"ZE";"459";8;1045;0;2;"2022-06-10";;9751
"03502322B0016";"35023";"ZE";"405";8;7447;0;5;"2022-08-30";"2024-05-29";46969
"03502421M0079";"35024";"AX";"233";4;2002;24871;5;"2022-03-16";"2022-03-17";111959
"03502421M0101";"35024";"AY";"275";4;1335;0;5;"2022-04-12";"2022-06-13";7235
"03505121A0120";"35051";"AY";"233";6;4215;0;5;"2022-04-07";"2022-07-18";11047
"03505122A0017";"35051";"BB";"177";3;4479;922;5;"2022-10-17";"2025-08-04";3461
"03505521M0026";"35055";"AS";"218";3;4432;0;2;"2022-08-09";;6927
"03505522M0013";"35055";"AE";"123";3;7480;0;2;"2022-12-27";;0
"03506622M0003";"35066";"AC";"682";8;12221;0;5;"2022-06-27";"2023-06-03";49384
"03509021W0077";"35090";"ZH";"412";8;1550;462;2;"2022-03-15";;7190
"03510922V0002";"35109";"ZA";"73";6;1123;3989;5;"2022-06-28";"2022-08-04";68531
"03510922V0004";"35109";"ZM";"226";4;3062;8339;5;"2022-03-17";"2022-10-24";59791
"03510922V0010";"35109";"YB";"74";6;1350;1583;5;"2022-07-29";"2024-01-01";11716
"03512522V0014";"35125";"AX";"165";8;2493;623;2;"2022-08-25";;9753
"03513622S0042";"35136";"ZC";"273";6;4463;0;2;"2022-10-28";;10888
"03515221U0138";"35152";"AY";"347";8;5157;0;2;"2022-02-22";;9890
"03515222U0036";"35152";"AX";"60";8;1207;0;2;"2022-11-14";;3000
"03517722U0014";"35177";"AM";"33";8;1927;0;5;"2022-09-01";"2025-06-02";4465
"03520722P0026";"35207";"F";"1438";6;1152;0;2;"2022-12-05";;6126
"03521021M0021";"35210";"BA";"17";8;2065;15146;5;"2022-02-24";"2022-03-14";67111
"03521022M0004";"35210";"BA";"26";6;3366;0;5;"2022-09-08";"2024-04-02";4011
"03521022M0028";"35210";"AX";"208";3;1641;0;5;"2022-09-01";"2022-10-31";4863
"03521022M0035";"35210";"AV";"67";3;1036;782;2;"2022-09-21";;4558
"03521022M0041";"35210";"AC";"208";4;2752;0;5;"2022-09-06";"2023-03-13";4744
"03521022M0051";"35210";"AX";"219";3;3000;0;5;"2022-09-21";"2023-09-04";4027
"03522121W0036";"35221";"ZT";"204";4;5080;0;2;"2022-02-03";;10800
"03522121W0040";"35221";"ZT";"194";8;2111;0;5;"2022-05-30";"2022-06-07";9257
"03522122W0003";"35221";"YD";"2";6;3839;11956;2;"2022-05-23";;68634
"03522722B0007";"35227";"ZB";"65";6;3501;9368;2;"2022-06-13";;27792
"03522722B0009";"35227";"ZA";"127";6;5534;0;5;"2022-07-07";"2023-01-02";19
"0352382110210";"35238";"BV";"334";3;10873;0;5;"2022-01-21";"2023-09-09";2067
"0352382110239";"35238";"ER";"183";3;8602;0;5;"2022-03-31";"2022-06-01";8345
"0352382210015";"35238";"DV";"159";3;4543;538;2;"2022-08-10";;1319
"0352382210026";"35238";"KL";"82";3;23306;9000;5;"2022-10-12";"2023-05-30";13450
"0352382210069";"35238";"DV";"214";4;4069;769;2;"2022-08-10";;1184
"0352382210157";"35238";"AM";"291";3;1926;6458;5;"2022-12-14";"2023-06-26";34383
"03527522M0011";"35275";"AC";"850";6;1434;0;2;"2022-09-21";;3580
"03527522M0012";"35275";"B";"821";6;2257;11251;5;"2022-09-29";"2023-01-04";21601
"03527522M0021";"35275";"B";"1100";8;1893;0;5;"2022-10-20";"2023-01-16";4002
"03527822U0015";"35278";"AX";"166";3;2978;0;2;"2022-11-21";;4052
"03527822U0016";"35278";"AX";"148";3;2929;0;2;"2022-11-21";;3578
"03527822U0017";"35278";"AY";"36";3;2995;1219;2;"2022-11-07";;6241
"03527822U0030";"35278";"BB";"35";4;3564;42686;5;"2022-11-07";"2023-05-17";94088
"03528122M0020";"35281";"AK";"474";6;1185;1690;2;"2022-11-09";;7649
"03528821A0264";"35288";"BN";"17";3;3711;5096;5;"2022-04-21";"2022-06-27";12875
"03528821A0281";"35288";"DM";"231";4;3955;0;5;"2022-09-22";"2023-07-10";2690
"03528822A0115";"35288";"AS";"526";4;10643;3560;2;"2022-12-23";;1777
"03529722B0022";"35297";"D";"1048";3;1796;0;5;"2022-10-20";"2023-10-15";9829
"03530222B0001";"35302";"D";"1001";8;1863;1345;2;"2022-03-21";;23940
"03534722V0014";"35347";"L";"419";6;3608;10074;2;"2022-11-24";;54661
"03535321M0010";"35353";"AN";"109";6;2376;15020;5;"2022-04-11";"2022-04-14";667
"03536021V0111";"35360";"DK";"73";4;3847;11120;5;"2022-05-30";"2024-09-16";31276
"03536022V0011";"35360";"BY";"162";8;2151;0;5;"2022-07-18";"2025-05-12";15091
"03536022V0046";"35360";"BY";"90";4;2507;0;5;"2022-08-23";"2023-06-26";6934
"03608821H0026";"36088";"K";"477";6;1864;1853;5;"2022-03-17";"2022-12-08";49743
"03609322N0009";"36093";"P0";"1488";8;1050;0;5;"2022-11-23";"2024-09-02";0
"03620222N0010";"36202";"BM";"248";4;2132;0;5;"2022-10-21";"2025-09-09";20356
"03700921R0004";"37009";"OA";"736";8;62438;0;2;"2022-07-18";;150705
"0370112120025";"37011";"ZC";"154";3;1970;3737;2;"2022-03-16";;22508
"0370502100065";"37050";"BE";"747";8;3456;0;5;"2022-04-15";"2022-05-16";6307
"0370502200012";"37050";"AW";"63";6;3021;5618;5;"2022-09-14";"2022-12-12";41508
"0371042240003";"37104";"ZO";"10";4;17380;0;2;"2022-06-30";;31798
"03713921U0014";"37139";"AS";"302";8;1663;0;2;"2022-02-07";;0
"03713922U0011";"37139";"AS";"318";6;2511;15348;2;"2022-11-19";;0
"03715322C0009";"37153";"YB";"219";8;2499;1581;5;"2022-06-10";"2023-02-01";13477
"0371672150032";"37167";"ZL";"26";8;135122;0;5;"2022-08-16";"2023-06-05";400000
"0371742240003";"37174";"ZL";"160";6;1173;4599;5;"2022-08-23";"2023-01-05";9144
"03717921N0021";"37179";"ZA";"132";6;11441;0;5;"2022-03-25";"2022-04-22";68720
"0372492250012";"37249";"0B";"304";6;1180;0;2;"2022-09-30";;79690
"0372502140072";"37250";"YK";"122";8;2592;2222;5;"2022-02-23";"2024-05-13";161471
"0372502240028";"37250";"YI";"93";6;15420;0;2;"2022-10-22";;61670
"0372502240040";"37250";"YI";"99";8;13098;0;5;"2022-10-28";"2026-01-15";61670
"03725321D0003";"37253";"ZR";"10";8;10764;1030;5;"2022-02-15";"2022-09-19";73337
"03726122T0152";"37261";"DS";"754";3;6112;19419;5;"2022-11-24";"2023-02-20";62478
"0372632140031";"37263";"ZI";"1110";3;1081;0;2;"2022-03-29";;2736
"03727322C0016";"37273";"ZD";"358";3;2051;0;2;"2022-12-12";;7555
"03727322C0017";"37273";"AL";"480";3;1563;0;2;"2022-11-28";;5366
"0380012210017";"38001";"AD";"922";6;5005;0;5;"2022-11-04";"2025-04-14";9640
"0380122210008";"38012";"Y";"330";8;33294;0;2;"2022-09-19";;145919
"0380132120025";"38013";"AO";"294";8;3378;0;2;"2022-04-05";;7452
"0380222210021";"38022";"0A";"1216";6;3994;4804;2;"2022-11-08";;8545
"0380262110010";"38026";"AB";"235";6;3178;21088;5;"2022-02-24";"2022-08-08";54565
"0380272220016";"38027";"ZA";"79";6;1002;0;2;"2022-11-24";;1507
"03805322B1043";"38053";"CI";"61";4;4456;0;2;"2022-12-27";;16271
"0380802220004";"38080";"AC";"120";4;1231;715;2;"2022-07-26";;6064
"0381302110034";"38130";"ZK";"435";4;1033;0;2;"2022-02-01";;3000
"0381402210012";"38140";"BA";"438";6;2249;12580;5;"2022-06-20";"2022-06-20";24105
"0381402210013";"38140";"AT";"25";6;5253;9259;5;"2022-07-19";"2023-07-17";31476
"0381402210026";"38140";"AT";"153";6;1426;0;5;"2022-12-06";"2023-05-31";3227
"0381482210016";"38148";"C";"955";6;4924;10091;2;"2022-11-08";;68405
"0381512210005";"38151";"AK";"97";4;4642;3666;5;"2022-07-26";"2022-11-23";30732
"0381512210015";"38151";"AX";"250";3;2206;1772;2;"2022-10-11";;2600
"0381702220002";"38170";"AL";"34";8;9991;2907;5;"2022-10-13";"2023-05-10";33808
"0381842200006";"38184";"ZA";"146";4;2065;0;5;"2022-09-23";"2023-03-06";5016
"03818521U1123";"38185";"CT";"44";3;2509;15666;2;"2022-03-14";;5827
"03818522U1036";"38185";"AI";"345";6;4236;0;5;"2022-07-07";"2022-10-28";1529
"03818522U1066";"38185";"AC";"73";3;4731;0;5;"2022-12-05";"2023-02-03";29009
"0381942120019";"38194";"AN";"13";6;3332;0;2;"2022-03-23";;6475
"0381972110026";"38197";"0A";"244";6;1001;0;2;"2022-03-30";;3796
"0381972210012";"38197";"0A";"244";6;1001;0;5;"2022-10-14";"2023-07-19";3791
"0382252210029";"38225";"AI";"144";6;1244;0;2;"2022-10-18";;3608
"0382492110032";"38249";"AL";"238";3;1950;0;2;"2022-05-24";;6260
"0382882120026";"38288";"AH";"303";8;13422;26399;2;"2022-04-21";;94254
"0383142110053";"38314";"01";"267";4;2632;1457;2;"2022-04-29";;5904
"0383312220006";"38331";"C";"988";8;1337;0;2;"2022-12-05";;6921
"0383362110014";"38336";"AW";"488";8;4665;3022;5;"2022-05-03";"2024-12-31";14569
"0383442210018";"38344";"BV";"12";6;1415;0;2;"2022-09-22";;97457
"0383472210004";"38347";"AO";"414";8;1043;2981;5;"2022-12-12";"2023-03-01";41157
"0383822110039";"38382";"BN";"12";8;1195;0;5;"2022-06-23";"2022-07-12";2460
"0383822210007";"38382";"AX";"76";6;3669;0;5;"2022-10-04";"2022-12-12";7368
"0383842210014";"38384";"ZE";"161";8;12701;0;2;"2022-11-28";;35040
"0383892220011";"38389";"AP";"40";8;1085;0;2;"2022-10-10";;17232
"0384162210002";"38416";"AN";"576";6;2970;0;5;"2022-06-22";"2023-03-14";0
"0384212210004";"38421";"AI";"445";3;4732;0;5;"2022-05-04";"2023-02-20";6519
"0384212210015";"38421";"AK";"181";3;2331;0;5;"2022-08-31";"2023-12-07";1082
"0384252220001";"38425";"A";"599";3;1155;0;2;"2022-11-08";;534985
"0384492110026";"38449";"CD";"95";8;2670;3355;5;"2022-03-10";"2022-09-05";16501
"0384492210003";"38449";"DB";"2";8;13362;0;2;"2022-06-03";;28149
"0384492210011";"38449";;;8;4198;5977;5;"2022-11-25";"2023-06-19";30338
"0384502220005";"38450";"AH";"221";8;2525;0;2;"2022-09-12";;20483
"0384542220001";"38454";"0C";"1234";4;4632;4805;2;"2022-09-05";;0
"0384682210014";"38468";"AD";"481";6;3668;0;2;"2022-09-27";;761728
"0384752110029";"38475";"D";"1140";8;5412;42590;2;"2022-01-27";;106174
"0385152210011";"38515";"0F";"62";6;1205;0;2;"2022-09-06";;88674
"0385162210001";"38516";"AR";"438";3;6304;0;5;"2022-07-04";"2023-01-03";4479
"0385382210015";"38538";"AA";"53";8;1040;0;2;"2022-12-22";;2078
"0385402220001";"38540";"AH";"198";6;16432;18274;5;"2022-05-10";"2022-12-08";0
"0385432110022";"38543";"0B";"7";4;1219;0;5;"2022-03-21";"2022-08-29";3528
"0385532110022";"38553";"AL";"206";4;1606;1392;2;"2022-08-16";;16632
"03856222U0003";"38562";"AL";"140";6;2010;2438;5;"2022-09-06";"2023-06-01";9833
"0385632111025";"38563";"BH";"134";4;2557;1781;2;"2022-04-05";;11014
"0385652210007";"38565";"BN";"270";6;18858;0;5;"2022-10-27";"2024-04-29";49366
"0385652210017";"38565";"AD";"146";6;13875;0;5;"2022-10-26";"2023-01-05";48491
"03900122D0009";"39001";"AL";"231";6;11666;0;5;"2022-06-16";"2022-11-07";25330
"03900122D0010";"39001";"AL";"365";6;1380;0;5;"2022-06-16";"2023-09-14";47222
"03900122D0017";"39001";"AL";"389";6;1295;0;5;"2022-11-23";"2023-01-13";13512
"03903022D0005";"39030";"ZD";"100";4;2547;0;5;"2022-07-26";"2023-12-04";9764
"03907821D0007";"39078";"ZB";"19";4;1865;0;5;"2022-03-28";"2023-03-13";18928
"03912822J0001";"39128";"ZK";"95";4;1426;0;2;"2022-05-12";;4941
"03915322C0002";"39153";"AD";"68";6;2405;2580;2;"2022-09-09";;8748
"03919822D0065";"39198";"CW";"510";8;1620;0;5;"2022-10-25";"2022-12-09";5890
"03919822D0100";"39198";"AH";"194";6;4214;11159;2;"2022-12-21";;28201
"03928622H0004";"39286";"AV";"288";6;11260;0;2;"2022-06-20";;52521
"03936822B0004";"39368";"AC";"12";4;2378;6750;5;"2022-11-08";"2024-03-04";0
"03937821P0013";"39378";"A";"726";6;2540;11152;2;"2022-04-11";;51842
"03939722T0008";"39397";"ZC";"240";6;9698;2117;5;"2022-10-13";"2024-06-03";22629
"03943921J0004";"39439";"AM";"323";8;4355;6270;2;"2022-03-18";;32390
"03947521P0023";"39475";"ZB";"158";6;5008;3764;5;"2022-04-05";"2022-04-05";18998
"03952621D0016";"39526";"ZE";"22";4;1706;3416;5;"2022-02-24";"2022-12-05";12004
"03952621D0017";"39526";"ZE";"234";8;3175;0;2;"2022-03-17";;22857
"0400352200004";"40035";"A";"1030";3;5380;0;2;"2022-12-15";;24929
"04003621D0057";"40036";"AB";"67";4;1277;0;2;"2022-06-13";;4705
"04003621D0060";"40036";"AS";"379";3;2244;0;5;"2022-04-21";"2022-09-23";26183
"04003621D0061";"40036";"AS";"109";3;2603;0;5;"2022-04-11";"2022-09-23";12585
"04007521X0057";"40075";"AL";"28";4;2372;689;5;"2022-02-26";"2023-09-01";12855
"04007522X0013";"40075";"AY";"11";8;13550;0;2;"2022-10-13";;60014
"0400942200012";"40094";"D";"294";8;4091;1286;2;"2022-12-22";;9456
"0400942200016";"40094";"L";"249";8;1635;0;2;"2022-12-16";;6841
"0401192200018";"40119";"AV";"79";6;1500;0;5;"2022-12-14";"2023-05-04";56562
"0401202100016";"40120";"ZH";"183";4;6446;0;5;"2022-01-06";"2022-01-21";129028
"0401222200002";"40122";"C";"546";3;1947;0;2;"2022-05-18";;24227
"0401222200006";"40122";"C";"355";3;1846;0;2;"2022-10-03";;19670
"04016821D0096";"40168";"AO";"77";6;1838;2755;2;"2022-02-07";;13262
"04018422M0093";"40184";"0S";"26";6;25677;73484;5;"2022-11-22";"2023-06-12";504752
"04019222B0062";"40192";"AB";"295";3;6287;3390;2;"2022-11-07";;2240
"0402272200006";"40227";"D";"319";3;1597;0;2;"2022-06-23";;8831
"0402272200015";"40227";"U";"1038";4;1035;605;2;"2022-11-08";;5436
"04024322T0015";"40243";"E";"550";6;4371;0;2;"2022-09-29";;0
"04026122D0004";"40261";"AH";"43";6;1196;0;2;"2022-04-14";;5875
"04026122D0005";"40261";"AP";"67";4;1443;0;2;"2022-06-14";;4616
"04026122D0009";"40261";"CA";"87";4;2285;0;2;"2022-07-01";;9210
"04026122D0021";"40261";"AH";"48";4;1174;0;5;"2022-10-27";"2023-06-07";9741
"04026122D0030";"40261";"AR";"75";8;9655;0;2;"2022-10-27";;40149
"04027322D0014";"40273";"L";"1918";6;4472;0;2;"2022-10-20";;14130
"0402792200036";"40279";"AS";"594";3;1450;0;5;"2022-11-07";"2025-07-16";6616
"04031321T0024";"40313";"AD";"32";8;1500;0;2;"2022-03-21";;7524
"0410182100101";"41018";"HN";"51";6;1609;5460;5;"2022-04-11";"2022-10-10";15919
"04104721A0010";"41047";"A";"1183";8;2966;0;5;"2022-01-24";"2023-03-06";24400
"04104721A0011";"41047";"C";"2180";3;5917;0;5;"2022-01-25";"2022-04-04";4816
"04104721A0015";"41047";"A";"1184";8;1876;0;5;"2022-03-23";"2022-09-05";0
"04104921U0008";"41049";"ZK";"1";8;1781;0;5;"2022-01-13";"2022-07-18";47511
"04105921U0083";"41059";"BR";"252";6;3437;0;2;"2022-03-30";;9999
"04105922U0028";"41059";"BP";"246";4;1620;0;2;"2022-09-01";;4927
"04105922U0059";"41059";"BT";"32";6;2890;3223;2;"2022-10-18";;13719
"04107521D0010";"41075";"AB";"27";6;6600;6121;5;"2022-03-21";"2022-03-24";1008
"04113622E0011";"41136";"YX";"97";8;26811;8984;2;"2022-09-26";;60000
"04113622E0012";"41136";"AT";"240";8;43148;36661;2;"2022-10-27";;85722
"04114921N0026";"41149";"ZL";"19";4;2144;889;2;"2022-02-15";;7900
"04118521M0024";"41185";"BB";"6";4;1408;4867;2;"2022-04-29";;78155
"04120921N0008";"41209";"ZC";"290";6;5387;0;2;"2022-01-19";;16582
"04121122U0010";"41211";"ZX";"113";8;1351;0;5;"2022-09-09";"2024-05-28";4285
"04122621N0013";"41226";"AI";"1";4;2293;0;5;"2022-10-05";"2024-05-13";12403
"04123222W0008";"41232";"BI";"271";6;2807;7737;5;"2022-10-28";"2023-05-01";0
"04200521A0087";"42005";"AK";"294";3;2189;0;2;"2022-02-03";;0
"04200521A0098";"42005";"AH";"256";6;5145;6005;2;"2022-03-31";;19413
"04201121A0028";"42011";;;6;7254;0;5;"2022-02-04";"2022-08-29";0
"04201521C0014";"42015";"F";"1578";8;1800;0;2;"2022-01-11";;32146
"04202222M0009";"42022";"AT";"61";6;1189;1158;5;"2022-09-13";"2023-03-07";4433
"04206622A0002";"42066";"ZB";"164";6;2691;0;5;"2022-04-12";"2022-12-05";20000
"04206622A0004";"42066";"0B";"705";6;13339;0;2;"2022-09-26";;124854
"04207122C0015";"42071";"AN";"273";6;1623;0;5;"2022-11-25";"2023-09-25";3076
"04209522L0001";"42095";"AV";"172";6;3214;3738;5;"2022-04-27";"2022-06-23";18997
"04209722A0007";"42097";"BY";"17";6;1231;13580;2;"2022-04-15";;116349
"04211022S0020";"42110";"H";"74";6;1411;0;2;"2022-12-23";;0
"04212722M0008";"42127";"AV";"17";3;5360;0;2;"2022-07-02";;54337
"04214721M0112";"42147";"AM";"593";8;3020;0;2;"2022-03-22";;13544
"04214722M0026";"42147";"AM";"590";6;1159;0;5;"2022-07-12";"2022-10-03";3559
"04215921M0017";"42159";"AD";"239";8;1705;8092;2;"2022-02-25";;0
"04216622R0001";"42166";"AC";"158";6;1206;3493;2;"2022-08-01";;0
"04218322S0007";"42183";"AT";"16";6;2690;0;5;"2022-09-12";"2023-02-15";10674
"04218421V0047";"42184";"AY";"285";6;1577;0;5;"2022-01-25";"2022-09-16";14211
