"NUM_DAU";"COMM";"SEC_CADASTRE1";"NUM_CADASTRE1";"DESTINATION_PRINCIPALE";"SURF_LOC_CREEE";"SURF_LOC_AVANT";"ETAT_DAU";"DATE_REELLE_AUTORISATION";"DATE_REELLE_DOC";"SUPERFICIE_TERRAIN"
"06823520B0002";"68235";"50";"630";6;1027;0;5;"2020-10-21";"2021-09-20";2573
"06825320U0006";"68253";"11";"96";8;1275;0;5;"2020-11-13";"2022-09-19";118386
"06825320U0007";"68253";"19";"354";6;6599;0;2;"2020-11-02";;24000
"06825620D0015";"68256";"24";"107";4;1554;0;5;"2020-11-30";"2021-04-13";0
"06826920C0015";"68269";"09";"555";8;1250;12895;2;"2020-08-24";;22013
"06829520R0016";"68295";;;3;5314;0;2;"2020-11-23";;0
"06830019D0028";"68300";"13";"373";4;1397;0;5;"2020-07-17";"2021-05-03";4000
"06834720E0001";"68347";"07";"117";8;2317;0;2;"2020-07-23";;10000
"06836519A0011";"68365";;;3;1231;0;2;"2020-07-06";;0
"0690191900143";"69019";"AN";"218";8;1099;0;5;"2020-04-28";"2020-09-10";0
"0690271900017";"69027";"AY";"45";8;1811;17785;5;"2020-03-11";"2020-11-30";0
"0690291900042";"69029";"A";"1071";3;2774;0;2;"2020-02-04";;3278
"0690342000017";"69034";"AV";"170";3;1249;1146;2;"2020-12-14";;2495
"0690432000013";"69043";"AD";"430";6;2237;0;5;"2020-11-16";"2021-01-21";9579
"0690432000020";"69043";"AC";"618";8;1600;0;2;"2020-11-23";;6143
"0690591900013";"69059";"0A";"1710";4;1480;1086;2;"2020-09-03";;5572
"0690701900013";"69070";"A";"614";6;3366;1897;2;"2020-01-02";;13214
"0690722000009";"69072";"AV";"39";3;2808;0;5;"2020-09-09";"2022-01-27";2381
"0690722000011";"69072";"AO";"75";6;2242;0;5;"2020-08-24";"2022-03-21";39753
"0690722000012";"69072";"AO";"75";6;1980;0;5;"2020-08-24";"2022-03-21";39753
"0690762000030";"69076";"BB";"59";8;2207;0;5;"2020-10-27";"2021-02-08";3974
"0690852000001";"69085";"AM";"11";6;1281;9107;5;"2020-10-29";"2020-10-30";33040
"0690962000016";"69096";"AS";"107";8;23322;18233;5;"2020-10-02";"2022-05-24";51783
"0691162000015";"69116";"H";"742";4;2091;0;5;"2020-12-28";"2021-10-04";5723
"0691172000012";"69117";"B";"2076";6;1299;0;5;"2020-09-24";"2021-03-23";1769
"0693831900105";"69123";"AS";"13";3;2460;1007;5;"2020-02-27";"2021-08-02";1264
"0693831900317";"69123";"DR";"177";3;4765;14007;5;"2020-03-11";"2020-09-21";3290
"0693831900404";"69123";"AR";"17";3;27361;0;5;"2020-12-22";"2024-01-03";9562
"0693831900416";"69123";"DO";"75";3;2633;0;5;"2020-06-25";"2022-08-22";1036
"0693841900330";"69123";"AP";"119";3;2913;4343;2;"2020-07-20";;3247
"0693861900332";"69123";"AX";"119";3;4445;1895;5;"2020-06-12";"2021-09-01";874
"0693862000225";"69123";"AI";"46";3;1079;5387;2;"2020-12-22";;1768
"0693871900301";"69123";"BK";"202";3;6453;803;5;"2020-05-15";"2020-08-24";5016
"0693872000109";"69123";"BN";"94";3;1047;6797;2;"2020-11-23";;1947
"0691272000015";"69127";"AO";"100";6;1450;206398;2;"2020-11-30";;168380
"0691311900033";"69131";"0B";"2612";6;2181;0;2;"2020-04-24";;0
"0691791900030";"69179";"0D";"3";8;11658;0;5;"2020-08-03";"2021-04-01";66468
"0692041900067";"69204";"AM";"64";3;1122;3789;5;"2020-06-09";"2021-03-01";9209
"0692042000016";"69204";"BB";"77";3;1714;3272;5;"2020-08-21";"2021-01-18";9854
"0692382000013";"69238";"AH";"624";8;2597;237;5;"2020-12-02";"2023-03-01";8674
"0692432000006";"69243";"AX";"61";6;2231;5503;5;"2020-07-15";"2020-07-16";11214
"0692482000001";"69248";"AN";"348";4;1458;0;2;"2020-07-30";;8990
"0692502000030";"69250";"AT";"48";4;1567;5975;5;"2020-12-21";"2022-02-16";10630
"0692562000049";"69256";"BO";"114";6;2846;0;5;"2020-12-31";"2021-06-01";16258
"0692592000001";"69259";"AK";"77";3;5354;0;5;"2020-06-19";"2020-10-19";0
"0692592000002";"69259";"AH";"27";3;6400;0;5;"2020-07-24";"2020-11-02";13654
"0692592000008";"69259";"CP";"67";6;3253;7020;5;"2020-08-06";"2020-09-07";18107
"0692592000020";"69259";"CS";"30";6;2402;897;5;"2020-11-23";"2021-01-11";5928
"0692661900114";"69266";"BN";"233";3;4495;1895;5;"2020-06-25";"2021-09-01";853
"0692661900136";"69266";"CA";"110";3;6072;0;5;"2020-06-25";"2023-01-06";3124
"0692661900137";"69266";"CA";"110";3;2814;0;5;"2020-06-25";"2023-01-06";3124
"0692662000017";"69266";"BR";"141";3;5427;8595;2;"2020-06-22";;4400
"0692662000023";"69266";"BB";"21";3;4630;2010;5;"2020-10-22";"2023-06-01";2740
"0692702000001";"69270";"0A";"1717";8;1937;14806;2;"2020-05-27";;37278
"0692722000011";"69272";"AN";"93";6;3501;0;2;"2020-12-07";;0
"0692731900029";"69273";"AX";"10";8;7638;31416;2;"2020-02-19";;94974
"0692731900034";"69273";"AO";"18";6;3400;0;5;"2020-04-22";"2020-08-24";11432
"0692772000001";"69277";"AB";"293";3;3429;0;2;"2020-07-08";;4677
"0692782000007";"69278";"AO";"1100";3;2266;0;5;"2020-10-02";"2021-09-22";915
"0692792000005";"69279";"ZL";"206";6;2728;0;5;"2020-05-20";"2020-06-22";5990
"0692792000021";"69279";"AZ";"61";8;4969;8762;2;"2020-10-28";;29926
"0692792000034";"69279";"AY";"110";6;4230;0;5;"2020-12-23";"2022-06-15";10013
"0692821900046";"69282";"BO";"124";6;1039;0;5;"2020-01-14";"2021-06-01";13311
"0692822000010";"69282";"BO";"135";6;3377;0;5;"2020-07-23";"2020-11-02";10807
"0692831900034";"69283";"AB";"241";8;5736;18342;5;"2020-01-21";"2022-04-13";71750
"0692862000025";"69286";"B";"237";8;1777;4058;2;"2020-09-14";;10533
"0692862000034";"69286";"CD";"12";6;4735;0;5;"2020-10-19";"2021-05-06";0
"0692901900064";"69290";"AT";"98";4;2322;2381;5;"2020-02-21";"2020-06-11";7306
"0692901900103";"69290";"BL";"84";8;4531;6051;5;"2020-06-03";"2020-09-03";16616
"0692992000004";"69299";"E";"1005";8;3197;0;5;"2020-07-29";"2020-10-13";622343
"07012020E0001";"70120";"ZE";"69";6;4625;13290;5;"2020-04-23";"2020-08-24";54234
"07015420C0002";"70154";"ZY";"71";8;2560;0;2;"2020-06-12";;12271
"07024019E0006";"70240";"B";"462";8;1549;15075;2;"2020-01-02";;109534
"07025819E0011";"70258";"A";"606";6;1980;24525;2;"2020-04-08";;78396
"07031119E0023";"70311";"AN";"166";4;1833;970;2;"2020-03-11";;8430
"07055019C0016";"70550";"BX";"89";4;1567;0;2;"2020-01-03";;4637
"07101419A0023";"71014";"A";"445";6;5900;0;2;"2020-07-13";;27038
"07107620E0027";"71076";"AE";"141";8;1053;0;5;"2020-08-11";"2020-11-15";2232
"07107620E0037";"71076";"BR";"171";6;1099;6802;5;"2020-12-24";"2021-01-04";45859
"07120419E0013";"71204";"AD";"172";6;8517;11232;5;"2020-06-05";"2021-06-21";51485
"07126720S0004";"71267";"AB";"483";4;1121;680;5;"2020-11-13";"2021-08-30";2762
"07130620M0030";"71306";"CI";"361P";3;1180;0;5;"2020-12-28";"2021-04-12";15766
"07151320S0003";"71513";"ZB";"200";8;6220;18570;5;"2020-08-03";"2020-10-07";45747
"07158519E0015";"71585";"AI";"77";6;8517;11232;5;"2020-06-05";"2021-06-21";51485
"07158520E0003";"71585";"AI";"59";6;3026;0;2;"2020-05-15";;13328
"07205820Z0044";"72058";"AA";"269";4;1388;1172;2;"2020-11-13";;5676
"07208020Z0002";"72080";"AD";"28";6;2611;2944;5;"2020-06-26";"2020-06-29";23635
"07208020Z0009";"72080";"ZH";"86";8;1118;9480;5;"2020-09-16";"2020-11-09";39495
"07209020Z0004";"72090";"AH";"3";6;1893;8877;5;"2020-08-03";"2021-04-09";39521
"07217320Z0003";"72173";"AB";"31";6;2959;6600;5;"2020-08-31";"2020-09-21";13133
"07218120Z0117";"72181";"MW";"121";6;3162;1130;5;"2020-11-26";"2021-02-05";19769
"07221720Z0001";"72217";"ZM";"117";8;1966;0;2;"2020-04-29";;4550
"07226419Z0021";"72264";"BY";"12";4;3057;2498;5;"2020-01-28";"2020-10-19";13280
"07229519Z0005";"72295";"ZN";"78";4;2154;1280;2;"2020-03-24";;13531
"07232920Z0002";"72329";"AN";"18";8;1464;0;5;"2020-02-21";"2020-06-15";9191
"07234420Z0009";"72344";"AE";"76";8;1964;208;2;"2020-07-09";;23761
"07234619Z0048";"72346";"AM";"240";4;1604;7828;5;"2020-03-19";"2021-03-08";34653
"07300819C1056";"73008";"AX";"137";6;4023;45400;2;"2020-02-27";;133968
"07305419M1047";"73054";"AH";"15";3;1612;0;5;"2020-10-05";"2023-05-01";299586
"07306519G1064";"73065";"AH";"92";6;1347;0;2;"2020-05-18";;0
"07310020N1007";"73100";"C";"94";8;1052;0;5;"2020-05-25";"2020-09-01";2715
"07312419D1057";"73124";"0C";"184";6;1623;0;5;"2020-03-18";"2020-06-24";3450
"07312820C1006";"73128";"AL";"124";4;1887;0;5;"2020-09-01";"2021-03-18";3787
"07313520R1005";"73135";;;8;1438;4204;2;"2020-09-15";;0
"07317120G1006";"73171";"AD";"153";6;1211;961;5;"2020-09-15";"2021-07-15";6294
"07318119M1003";"73181";"0A";"2153";4;1583;11020;2;"2020-06-19";;16286
"07323220M1003";"73232";"0A";"289";3;1035;0;2;"2020-07-16";;1594
"07329719D1005";"73297";"0B";"1772";4;1317;2735;2;"2020-03-18";;12668
"07329720D1002";"73297";"0B";"2119";6;2148;0;2;"2020-03-19";;4722
"07400220X0004";"74002";"0C";"2000";6;1007;1140;2;"2020-06-19";;0
"07400319X0009";"74003";"B";"1360";6;24607;11935;5;"2020-07-28";"2021-10-04";40750
"07400320X0001";"74003";"B";"14";6;7032;0;5;"2020-11-20";"2022-02-11";23761
"07400620A0001";"74006";"0B";"2184";6;2753;5869;5;"2020-05-12";"2021-12-08";4530
"0740101900177";"74010";"AL";"147";3;12377;208;5;"2020-02-18";"2021-10-13";9384
"0740101900191";"74010";"E";"1575";8;19184;0;5;"2020-02-13";"2021-03-01";51740
"0740101900231";"74010";"BT";"164";3;11378;3020;5;"2020-02-10";"2021-02-15";7230
"0740102000092";"74010";"AC";"241";6;4881;0;2;"2020-07-30";;11304
"07401920X0006";"74019";"AH";"1427";8;1186;0;5;"2020-06-05";"2021-05-21";3405
"07402619X0015";"74026";"0C";"3501";4;2826;480;2;"2020-01-28";;14930
"07404220A1036";"74042";"AT";"290";8;1230;6686;2;"2020-12-09";;21942
"07406720A0016";"74067";"AH";"58";6;2258;0;2;"2020-11-16";;5804
"07411219X0030";"74112";"AL";"172";8;11871;0;5;"2020-01-16";"2021-01-05";70144
"07411220X0014";"74112";"AI";"82";3;3292;0;5;"2020-10-12";"2020-10-19";2365
"07416919C0027";"74169";"0A";"9768";3;1170;0;2;"2020-01-31";;2397
"07416919C0036";"74169";"0A";"5739";6;1277;3983;2;"2020-01-28";;16105
"07416920C0002";"74169";"0A";"9465";6;1617;0;5;"2020-05-19";"2020-11-16";5280
"07416920C0004";"74169";"0A";"7305";8;4577;2550;5;"2020-06-26";"2021-01-07";12034
"07421320X0020";"74213";"BA";"156";3;2553;0;2;"2020-11-17";;31
"07424120C0014";"74241";"0C";"3664";6;1132;475;2;"2020-12-21";;37522
"07424319A0037";"74243";;;3;2356;0;2;"2020-02-03";;0
"07425020A0014";"74250";"AH";"92";8;1881;0;5;"2020-06-06";"2021-07-21";11049
"07425619A0061";"74256";"A";"4368";6;1877;224;5;"2020-02-25";"2021-02-01";8761
"0742641900033";"74264";"C";"108";4;1702;9739;2;"2020-03-12";;710
"0742642000026";"74264";"C";"23";6;1298;5574;2;"2020-10-06";;15820
"07427219X0029";"74272";"AB";"134";3;1118;225;2;"2020-01-16";;0
"07427620C0031";"74276";"0G";"3813";6;1014;846;5;"2020-12-28";"2020-12-29";0
"0742811920108";"74281";"BH";"357";4;3678;730;5;"2020-06-09";"2020-11-10";11514
"07428220A0027";"74282";"BD";"199";4;1086;625;2;"2020-06-18";;3000
"07428920X0007";"74289";"C";"662";6;1197;20377;5;"2020-05-20";"2020-06-15";44083
"07430519H0023";"74305";"B";"966";8;2690;16760;5;"2020-03-09";"2021-02-01";0
"07510820V0001";"75056";"CJ";"1";3;2048;9384;5;"2020-08-21";"2021-01-04";1587
"07510820V0008";"75056";"AS";"1";3;11287;21465;5;"2020-11-24";"2021-01-29";3259
"07510820V0010";"75056";"BK";"23";3;2730;10420;5;"2020-12-04";"2021-03-30";1582
"07511019V0027";"75056";"BS";"13";4;4982;5503;5;"2020-03-03";"2022-01-01";1984
"07511019V0049";"75056";"BX";"13";3;4930;5990;5;"2020-07-29";"2021-04-06";3124
"07511119V0057";"75056";"CM";"59";3;6168;6091;5;"2020-09-15";"2023-08-11";3510
"07511219V0040";"75056";"CD";"10";3;4316;15604;5;"2020-05-28";"2020-06-10";2949
"07511319P0020";"75056";"AB";"1";3;86892;32820;5;"2020-12-14";"2022-12-21";63522
"07511319V0035";"75056";"EA";"82";3;3091;16803;5;"2020-12-15";"2021-01-27";33048
"07511520V0029";"75056";"AB";"68";3;1153;14100;2;"2020-10-16";;3826
"07511619V0034";"75056";"EA";"13";3;1044;11927;5;"2020-05-05";"2020-09-01";2218
"07511620V0015";"75056";"DZ";"7";3;1150;990;5;"2020-10-23";"2021-03-01";871
"07511719V0037";"75056";"BG";"45";3;12304;28098;5;"2020-02-11";"2022-01-03";5752
"07511719V0066";"75056";"AY";"30";8;1369;537;5;"2020-10-21";"2021-02-15";0
"07511819V0016";"75056";"CV";"40";3;6376;2720;5;"2020-09-28";"2025-09-15";1537
"07511820V0014";"75056";"AM";"10";3;1240;1216;5;"2020-12-07";"2025-01-28";454
"07511919V0043";"75056";"ED";"3";3;1950;896;5;"2020-06-15";"2020-12-18";1416
"07603520B0004";"76035";"AN";"32";6;11892;12447;5;"2020-12-11";"2021-05-21";70437
"07610119B0011";"76101";"AN";"447";4;2103;0;5;"2020-04-06";"2020-06-08";9930
"07610820O0016";"76108";;;3;1660;0;5;"2020-05-30";"2020-10-19";0
"07614119G0004";"76141";"ZB";"11";6;3840;0;5;"2020-02-20";"2021-06-01";133415
"07621219M0023";"76212";"AK";"72";4;1882;0;2;"2020-03-05";;22000
"0762591900023";"76259";"BE";"145";4;2220;3086;2;"2020-06-19";;0
"07633020B0003";"76330";"ZA";"12";8;1104;720;5;"2020-06-19";"2020-10-05";0
"07635120H0071";"76351";"OB";"798";4;1108;0;5;"2020-11-19";"2021-02-15";5949
"07637720M0004";"76377";;;3;1603;0;5;"2020-09-24";"2021-01-13";4080
"07638420L0006";"76384";"BT";"97";3;1176;771;5;"2020-09-03";"2021-05-10";8632
"07639419L0006";"76394";"AC";"96";8;5136;4785;5;"2020-02-05";"2020-05-29";0
"07640219M0014";"76402";"AD";"177";6;1226;9774;2;"2020-01-14";;33799
"07647519M0050";"76475";"AD";"299";3;1198;0;5;"2020-01-28";"2020-06-29";4293
"07649720O0003";"76497";"AM";"100";8;160961;0;2;"2020-11-12";;161670
"0765402050020";"76540";"KR";"3";4;1865;4745;5;"2020-10-07";"2021-06-03";8038
"07654519D0010";"76545";"AE";"164";6;1840;3815;5;"2020-01-07";"2020-08-24";28549
"07655819M0004";"76558";"D";"194";4;7550;826;5;"2020-03-02";"2021-01-11";59565
"07659220L0003";"76592";"0D";"889";8;18364;18365;5;"2020-10-07";"2022-08-15";0
"07659320L0005";"76593";"ZO";"98";8;2080;0;5;"2020-07-24";"2020-08-31";13276
"07659420B0003";"76594";"AE";"88";8;1422;0;5;"2020-06-19";"2021-12-01";2936
"07659420B0004";"76594";"AH";"626";8;1710;3890;5;"2020-08-13";"2020-12-21";23203
"07670019B0005";"76700";"ZK";"10";6;1347;913;5;"2020-01-16";"2020-06-24";7804
"07670519M0027";"76705";"BH";"144";4;5403;5000;2;"2020-06-25";;10283
"0770132000002";"77013";"B";"155";6;2098;0;5;"2020-06-24";"2020-08-31";25871
"0770142000008";"77014";"B";"205";4;1443;0;2;"2020-11-13";;0
"0770181900013";"77018";"B";"646";6;5468;0;5;"2020-04-25";"2020-11-18";11531
"0770182000003";"77018";"B";"648";6;2480;0;5;"2020-07-06";"2021-03-15";6400
"0770672000006";"77067";"ZB";"267P";6;8442;0;2;"2020-09-17";;25283
"0770751900022";"77075";"ZI";"3";3;2189;0;5;"2020-08-17";"2023-12-01";84428
"0770752000001";"77075";"ZI";"3";8;4114;0;2;"2020-07-10";;114097
"0770831900024";"77083";"AM";"295";6;2436;0;2;"2020-01-28";;7156
"0771221900036";"77122";"ZH";"63P";8;1491;0;5;"2020-06-04";"2020-08-14";5764
"0771391900031";"77139";"BD";"133";8;1240;0;2;"2020-05-27";;2510
"0771461900007";"77146";"AE";"17";8;8134;39675;5;"2020-01-09";"2020-01-09";81250
"0771461900008";"77146";"AD";"8";8;7209;20465;5;"2020-07-08";"2020-04-08";46497
"0771522000009";"77152";"AL";"103";8;1750;0;5;"2020-09-30";"2021-03-15";43256
"0771532000016";"77153";"ZD";"153";6;2641;0;5;"2020-07-17";"2020-09-14";6837
"0771721900005";"77172";"YC";"120P";4;2291;0;2;"2020-03-25";;0
"07719220O0002";"77192";"A";"486";4;1078;0;5;"2020-05-15";"2020-09-01";3400
"0772432000010";"77243";"AD";"74";6;2600;3654;2;"2020-05-29";;7703
"0772582000004";"77258";"AJ";"175";8;16627;38660;5;"2020-02-09";"2022-12-09";92229
"0772791900004";"77279";"ZN";"228";8;37295;0;5;"2020-03-03";"2021-08-24";75238
"0772791900006";"77279";"ZN";"347";6;1232;0;2;"2020-02-26";;2608
"0772842000002";"77284";"AI";"89";8;1938;13787;2;"2020-07-27";;26162
"0772911900011";"77291";;;8;10999;0;5;"2020-05-11";"2025-04-17";20748
"0773181900004";"77318";"B";"1430";8;2631;4063;2;"2020-06-06";;17567
"0773302000051";"77330";"ZA";"663";4;2070;0;2;"2020-10-16";;20449
"0773442000005";"77344";"A";"100";6;2154;0;5;"2020-10-01";"2021-06-14";49040
"0773682000001";"77368";"YB";"63";6;1137;1973;5;"2020-12-15";"2022-03-07";6866
"0773692000003";"77369";"C";"1245";6;1468;0;2;"2020-08-12";;15500
"0773732000025";"77373";"D";"2458";8;1506;0;5;"2020-07-27";"2023-07-17";5226
"0773732000237";"77373";"B";"2582";4;1404;9921;2;"2020-12-14";;62849
"0773842000005";"77384";"Z";"513P";4;1246;0;5;"2020-11-03";"2021-02-10";7596
"0773842000006";"77384";"Z";"513P";8;13600;0;5;"2020-09-22";"2021-01-04";54886
"0774371900016";"77437";"ZA";"18";6;1055;6678;2;"2020-03-11";;20023
"0774382000006";"77438";"AD";"75";6;2600;3654;2;"2020-06-18";;0
"0774452000002";"77445";"ZE";"321P";6;13194;0;2;"2020-09-17";;28112
"0774492000002";"77449";"YB";"133";8;5258;0;5;"2020-03-11";"2020-09-21";10733
"0774641900009";"77464";"Z";"241";4;12368;6175;5;"2020-02-04";"2021-08-02";48470
"0775131900014";"77513";"A";"17";8;1322;0;5;"2020-03-10";"2021-01-04";13170
"07800320C0009";"78003";"ZB";"133";4;5408;0;2;"2020-12-31";;5358
"07802920Y0020";"78029";"AR";"483";4;1463;40597;2;"2020-10-02";;191435
"07804820M0013";"78048";"G";"681";6;1366;0;2;"2020-10-01";;3558
"07804820M0014";"78048";"G";"679";6;1118;0;2;"2020-11-03";;2887
"07805019Y0010";"78050";"ZB";"68";8;1794;0;2;"2020-03-12";;31970
"07807320B1004";"78073";;;8;3726;9330;5;"2020-07-07";"2020-08-10";25200
"07807320B1006";"78073";"BK";"67";6;2943;0;5;"2020-09-15";"2020-10-12";6115
"07811720K0002";"78117";"AH";"33";6;1407;2808;5;"2020-04-17";"2021-04-01";6650
"07816819E0014";"78168";"AH";"58";8;1056;0;2;"2020-01-24";;4797
"07831020M0004";"78310";"AK";"123";6;1028;0;5;"2020-08-28";"2021-09-01";1666
"07838919Y0022";"78389";"A";"799";4;1950;751;5;"2020-06-12";"2021-08-01";8297
"07849019E0031";"78490";"BV";"56";6;6158;0;5;"2020-02-11";"2025-01-09";0
"07864020V1013";"78640";"AE";"104";3;6210;0;2;"2020-11-12";;2924
"07864020V1014";"78640";"AE";"104";3;21105;0;2;"2020-11-16";;9876
"07864619V0101";"78646";"CB";"7";8;1628;0;5;"2020-05-18";"2020-11-16";131861
"07900320X0035";"79003";"ZX";"173";8;2485;0;2;"2020-09-25";;7944
"07903820E0002";"79038";"AE";"198";6;4960;5385;2;"2020-03-10";;570
"07904920E0015";"79049";"ZK";"142";8;1038;0;2;"2020-05-14";;2790
"07908120R0022";"79081";"AM";"99";6;2335;0;5;"2020-08-12";"2020-11-02";8660
"07919119X0172";"79191";"HW";"24";3;2938;0;5;"2020-02-25";"2021-09-01";8484
"07919119X0227";"79191";"HX";"145";4;1006;1574;2;"2020-08-14";;6058
"07919120X0020";"79191";"BR";"435";3;2183;3447;5;"2020-12-30";"2022-12-19";3342
"07919120X0171";"79191";"IA";"111";6;1272;848;5;"2020-12-21";"2022-03-11";4915
"07920120H0005";"79201";"YA";"180";6;1400;3350;2;"2020-08-31";;112127
"07921619X0038";"79216";"AB";"3";6;2770;33751;5;"2020-01-28";"2020-07-01";150618
"07930720S0002";"79307";"AK";"84";8;2099;3548;5;"2020-07-24";"2021-06-16";17903
"08000820V0001";"80008";"ZM";"75";6;1424;4913;2;"2020-09-25";;117870
"0800162000003";"80016";"ZK";"79";6;1847;0;2;"2020-04-23";;10164
"08013120A0003";"80131";"ZC";"56";3;4512;0;5;"2020-07-03";"2020-11-02";21124
"08021119P0007";"80211";"AK";"646";8;1067;0;2;"2020-05-25";;3572
"08026119M0009";"80261";"ZB";"1";4;2625;718;5;"2020-06-22";"2021-04-20";14539
"08041020S0001";"80410";"ZB";"23";8;1808;1906;2;"2020-07-30";;106869
"08057020S0011";"80570";"AB";"132";4;1660;7550;2;"2020-12-18";;10503
"08057919S0008";"80579";"AD";"149";4;2129;0;5;"2020-05-20";"2021-07-28";8662
"08062120S0003";"80621";"0X";"12";8;2062;2384;5;"2020-08-07";"2020-11-01";0
"0807661900002";"80766";"ZD";"1";4;1100;0;5;"2020-01-20";"2020-04-06";30950
"0807992000001";"80799";"0ZK";"95";8;13871;5446;2;"2020-07-24";;56471
"08100419X1204";"81004";"AN";"79";3;2103;7009;5;"2020-03-05";"2021-03-15";21751
"08102120B0004";"81021";"AM";"730";4;3092;805;5;"2020-12-03";"2023-04-15";0
"08104220B0009";"81042";"BO";"100";6;4537;4380;5;"2020-08-25";"2020-10-28";271599
"08106520B1105";"81065";"BT";"112";6;1081;17278;5;"2020-12-17";"2021-06-07";76802
"08107020T0024";"81070";"ZT";"97";6;2354;7104;2;"2020-10-08";;16588
"08110120A0008";"81101";"ZM";"51";8;3000;0;2;"2020-09-01";;591979
"08114019A1062";"81140";"A";"1357";4;1232;1706;2;"2020-08-03";;10354
"08123520C0006";"81235";"A";"162";8;2640;0;2;"2020-09-03";;14160
"08127117A0121";"81271";"ZA";"185";8;69703;0;2;"2020-03-05";;276912
"08127119A0101";"81271";"B";"1025";4;2996;1305;5;"2020-03-12";"2020-09-14";15933
"08129720A0004";"81297";"AK";"100";6;5980;1313;2;"2020-08-06";;44134
"08207520S0013";"82075";"AM";"35";6;3075;0;5;"2020-10-12";"2021-09-01";65437
"08211220C0005";"82112";"CN";"1117";6;2478;37277;5;"2020-06-18";"2020-08-24";114259
"08212119M0263";"82121";"HP";"938";3;1300;0;2;"2020-03-12";;8137
"08212120M0023";"82121";"BC";"395";3;2800;0;5;"2020-05-14";"2020-09-07";4441
"08212120M0133";"82121";"HP";"542";3;1153;2083;5;"2020-10-12";"2024-01-30";9036
"08212319S0050";"82123";"0A";"121";8;6835;0;5;"2020-01-27";"2020-03-11";60180
"08300419K0004";"83004";"G";"12";4;2638;0;5;"2020-02-18";"2020-10-29";18169
"08302319O0106";"83023";"BS";"307";8;1587;0;5;"2020-02-20";"2020-11-02";6318
"08302319O0130";"83023";"BS";"312";6;1291;0;5;"2020-01-28";"2020-05-12";7469
"08302320O0040";"83023";"BS";"269";6;1052;0;5;"2020-08-12";"2023-11-14";8931
"08302919D0035";"83029";"I";"1177";4;2534;0;5;"2020-10-06";"2021-06-24";12986
"08303120B0021";"83031";"F";"1774";8;2777;0;2;"2020-09-10";;6905
"08303320T0011";"83033";"AN";"96";4;1153;352;5;"2020-06-18";"2021-03-08";17753
"08303619O0050";"83036";"BX";"27";4;1084;1865;5;"2020-03-05";"2020-05-15";3998
"08304219C0066";"83042";"BB";"159";4;2866;400;2;"2020-09-21";;9358
"08305019K0094";"83050";"BK";"21";4;4392;0;2;"2020-02-07";;18200
"08305019K0097";"83050";"BI";"195";3;1243;0;5;"2020-01-24";"2021-02-10";2250
"08306119F0133";"83061";"AI";"480";8;3296;0;5;"2020-01-30";"2021-09-01";4900
"08306120F0003";"83061";"AD";"261";8;1913;0;2;"2020-05-05";;3801
"08306120F0057";"83061";"AI";"613";8;3995;0;5;"2020-09-17";"2021-05-10";8399
"0830681900079";"83068";"AV";"11";8;1800;297;2;"2020-03-02";;8042
"08306920Y0139";"83069";"CI";"163";8;1013;0;5;"2020-12-14";"2021-07-15";1656
"08308819N0041";"83088";;;8;1689;853;5;"2020-06-22";"2023-04-24";0
"08309219B0040";"83092";"D";"1237";4;2042;0;5;"2020-03-10";"2020-07-29";11580
"08309919O0074";"83099";"AZ";"131";4;2852;4914;5;"2020-01-20";"2020-05-11";28388
"08309919O0109";"83099";"AY";"2";4;2143;27197;5;"2020-06-25";"2021-10-04";110897
"08309920O0081";"83099";"AW";"226P";4;2158;0;2;"2020-10-06";;3234
"08309920O0086";"83099";"AY";"5";8;1014;0;5;"2020-10-29";"2021-09-01";1297
"08310720S0105";"83107";"CS";"680";8;1899;0;2;"2020-11-04";;3911
"08312419D0009";"83124";"K";"1002";8;1697;0;2;"2020-04-27";;3716
"08312620C0031";"83126";"AB";"1108";3;1843;1299;2;"2020-07-16";;4249
"0831271900048";"83127";"I";"1125";3;3387;0;2;"2020-08-26";;13570
"08312720M0012";"83127";"I";"297";8;1849;0;2;"2020-10-30";;81900
"0831301900018";"83130";"AE";"137";8;2960;9351;5;"2020-03-25";"2024-03-11";34620
"08314819K0047";"83148";"BL";"120";4;5483;1951;5;"2020-07-08";"2021-01-27";19138
"0840072000001";"84007";"BN";"477";6;1577;0;5;"2020-07-24";"2020-12-04";29459
"0840072000097";"84007";"EN";"205";4;1135;709;2;"2020-11-18";;2141
"08401619N0048";"84016";"AZ";"69";8;31423;0;2;"2020-01-06";;78318
"08401919G0085";"84019";"0M";"821";8;73511;0;2;"2020-02-18";;277980
"08403119C0186";"84031";"BN";"350";6;2021;41150;5;"2020-03-03";"2020-04-27";103715
"08403120C0168";"84031";"BK";"310";8;1718;0;2;"2020-12-29";;3980
"08403519E0070";"84035";"AO";"29";8;2238;0;5;"2020-06-24";"2021-06-23";20630
"08403520E0040";"84035";"BK";"15";6;1500;5249;2;"2020-09-12";;67141
"08403620S0036";"84036";"AR";"111";6;2716;25835;2;"2020-10-14";;84399
"08404320S0022";"84043";"BC";"146";8;1296;0;5;"2020-12-18";"2021-12-23";5615
"08408020A0012";"84080";"D";"1012";4;1529;0;5;"2020-06-26";"2020-11-23";9057
"0840872000062";"84087";"BY";"19";8;1178;0;5;"2020-10-27";"2024-09-20";5200
"08411520C0003";"84115";"C";"806";8;2920;4041;5;"2020-12-17";"2021-07-01";21188
